chrom  start      end        gene_name  score  strand  DNA_count  DNA_sum  DNA_cov   LINE_count  LINE_sum  LINE_cov  LTR_count  LTR_sum  LTR_cov  SINE_count  SINE_sum  SINE_cov
chr5   57292011   57293035   GNB1       0      -       0          0        0         0           0         0         1          225      21.9727  0           0         0
chr5   57888121   57889145   TNFRSF14   0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   58178613   58179637   PRDM16     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   60584151   60585175   RPL22      0      -       1          168      16.4062   3           422       41.2109   0          0        0        0           0         0
chr5   61064133   61065157   CAMTA1     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   62045771   62046795   TNFRSF9    0      -       0          0        0         0           0         0         0          0        0        2           367       35.8398
chr5   62119850   62120874   ERRFI1     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   63375040   63376064   PIK3CD     0      +       0          0        0         0           0         0         0          0        0        1           119       11.6211
chr5   64269102   64270126   FANCA      0      +       0          0        0         1           112       10.9375   1          221      21.582   0           0         0
chr5   64529233   64530257   ANKRD11    0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   64914878   64915902   CBFA2T3    0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   66181600   66182624   FBXO31     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   66840702   66841726   FOXF1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   67310056   67311080   IRF8       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   70793735   70794759   PLCG2      0      -       0          0        0         0           0         0         0          0        0        3           446       43.5547
chr5   72523393   72524417   MAF        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr5   76861358   76862382   EXOSC6     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   77173290   77174314   IL34       0      +       2          225      21.9727   0           0         0         0          0        0        1           35        3.41797
chr5   77706292   77707316   CMTR2      0      -       0          0        0         1           154       15.0391   0          0        0        1           170       16.6016
chr5   79190942   79191966   ZFHX3      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   81420857   81421881   CDH1       0      -       0          0        0         0           0         0         0          0        0        4           499       48.7305
chr5   82019645   82020669   NFATC3     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   82145899   82146923   PSMB10     0      +       0          0        0         1           34        3.32031   0          0        0        1           199       19.4336
chr5   82449348   82450372   CTCF       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr5   83312111   83313135   CKLF       0      -       0          0        0         1           111       10.8398   0          0        0        1           169       16.5039
chr5   83449500   83450524   CDH5       0      -       1          91       8.88672   1           195       19.043    0          0        0        3           433       42.2852
chr5   84556762   84557786   CDH11      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr6   1176554    1177578    SBDS       0      -       0          0        0         1           324       31.6406   0          0        0        0           0         0
chr6   5758859    5759883    GTF2I      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   6248126    6249150    ELN        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   7032555    7033579    HIP1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   7071344    7072368    CCL26      0      -       0          0        0         0           0         0         0          0        0        2           111       10.8398
chr6   7086021    7087045    CCL24      0      -       0          0        0         0           0         0         0          0        0        2           304       29.6875
chr6   8100353    8101377    CUX1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   8872996    8874020    EPHB4      0      +       0          0        0         1           58        5.66406   0          0        0        0           0         0
chr6   10717277   10718301   TRRAP      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   11816051   11817075   RAC1       0      +       0          0        0         0           0         0         0          0        0        1           129       12.5977
chr6   14346881   14347905   CARD11     0      +       4          297      29.0039   1           219       21.3867   0          0        0        2           239       23.3398
chr6   14510816   14511840   GNA12      0      +       0          0        0         0           0         0         0          0        0        1           196       19.1406
chr6   14784860   14785884   LFNG       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   17158038   17159062   ITGAM      0      -       0          0        0         1           165       16.1133   1          368      35.9375  0           0         0
chr6   17210685   17211709   PYCARD     0      +       0          0        0         2           336       32.8125   0          0        0        1           89        8.69141
chr6   17233413   17234437   FUS        0      -       0          0        0         0           0         0         0          0        0        1           84        8.20312
chr6   17271573   17272597   PRSS8      0      +       0          0        0         1           350       34.1797   0          0        0        1           38        3.71094
chr6   17409702   17410726   SETD1A     0      -       0          0        0         0           0         0         0          0        0        1           158       15.4297
chr6   17806699   17807723   ITGAL      0      -       0          0        0         2           153       14.9414   0          0        0        6           424       41.4062
chr6   18281602   18282626   MAPK3      0      -       0          0        0         1           41        4.00391   0          0        0        0           0         0
chr6   18409188   18410212   IL27       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr6   18584130   18585154   CD19       0      +       0          0        0         1           242       23.6328   0          0        0        5           458       44.7266
chr6   19415204   19416228   IL21R      0      -       0          0        0         0           0         0         0          0        0        1           54        5.27344
chr6   19490511   19491535   IL4R       0      -       0          0        0         1           333       32.5195   0          0        0        1           161       15.7227
chr6   22453521   22454545   PALB2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr6   26441799   26442823   SMG1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr6   28302223   28303247   MYH11      0      +       0          0        0         0           0         0         0          0        0        1           19        1.85547
chr6   29498483   29499507   ERCC4      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   31127625   31128649   SNX29      0      -       0          0        0         2           434       42.3828   0          0        0        1           149       14.5508
chr6   31135999   31137023   TNFRSF17   0      -       0          0        0         1           103       10.0586   0          0        0        1           162       15.8203
chr6   31739775   31740799   RMI2       0      -       0          0        0         0           0         0         0          0        0        1           181       17.6758
chr6   31803744   31804768   SOCS1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr6   32131721   32132745   CIITA      0      -       0          0        0         2           235       22.9492   0          0        0        1           163       15.918
chr6   32425652   32426676   GRIN2A     0      +       0          0        0         0           0         0         0          0        0        1           154       15.0391
chr6   37711347   37712371   CREBBP     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr6   37949086   37950110   SLX4       0      +       0          0        0         0           0         0         0          0        0        1           91        8.88672
chr6   38409820   38410844   MEFV       0      +       0          0        0         0           0         0         0          0        0        1           147       14.3555
chr6   38612857   38613881   TNFRSF12A  0      -       0          0        0         0           0         0         0          0        0        1           125       12.207
chr6   38691473   38692497   FLYWCH1    0      -       0          0        0         2           298       29.1016   0          0        0        2           261       25.4883
chr6   38949380   38950404   PDPK1      0      -       0          0        0         0           0         0         1          335      32.7148  0           0         0
chr6   39250103   39251127   TRAF7      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   39342130   39343154   NTHL1      0      +       0          0        0         1           87        8.49609   0          0        0        0           0         0
chr6   39342799   39343823   TSC2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   40624575   40625599   AXIN1      0      +       0          0        0         0           0         0         0          0        0        1           180       17.5781
chr6   41547338   41548362   CD53       0      -       1          134      13.0859   0           0         0         0          0        0        3           435       42.4805
chr6   42110871   42111895   RBM15      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   42505704   42506728   CSF1       0      -       0          0        0         2           246       24.0234   0          0        0        0           0         0
chr6   49807229   49808253   VCAM1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr6   63257018   63258042   BCL10      0      +       0          0        0         0           0         0         0          0        0        2           321       31.3477
chr6   74357142   74358166   NEGR1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   4047618    4048642    PTPRC      0      -       1          219      21.3867   0           0         0         0          0        0        0           0         0
chr7   5701500    5702524    IL10       0      -       0          0        0         0           0         0         0          0        0        2           230       22.4609
chr7   5764439    5765463    IL19       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   5803378    5804402    IL24       0      +       2          384      37.5      0           0         0         0          0        0        0           0         0
chr7   6002151    6003175    C4BPA      0      +       0          0        0         1           125       12.207    0          0        0        0           0         0
chr7   6124057    6125081    CD55       0      +       1          154      15.0391   0           0         0         0          0        0        0           0         0
chr7   6523438    6524462    CD34       0      -       1          143      13.9648   0           0         0         0          0        0        0           0         0
chr7   8169893    8170917    HSD11B1    0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   9663206    9664230    TRAF5      0      +       0          0        0         2           478       46.6797   0          0        0        0           0         0
chr7   19325389   19326413   TPR        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   19559778   19560802   PTGS2      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   20505393   20506417   ABL2       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   23216322   23217346   COP1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   25779181   25780205   TNFSF4     0      +       0          0        0         0           0         0         0          0        0        1           145       14.1602
chr7   25878435   25879459   TNFSF18    0      +       0          0        0         0           0         0         0          0        0        2           291       28.418
chr7   26226386   26227410   FASLG      0      -       1          173      16.8945   1           56        5.46875   0          0        0        0           0         0
chr7   28061291   28062315   PRRX1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   28810689   28811713   SELE       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   28828457   28829481   SELL       0      +       0          0        0         1           7         0.683594  0          0        0        1           137       13.3789
chr7   32861236   32862260   FH         0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   34887190   34888214   AKT3       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   37199813   37200837   SMYD3      0      -       0          0        0         0           0         0         1          370      36.1328  1           146       14.2578
chr7   38452281   38453305   PARP1      0      +       0          0        0         0           0         0         0          0        0        1           158       15.4297
chr7   40506431   40507455   FCRL2      0      +       0          0        0         1           126       12.3047   0          0        0        1           194       18.9453
chr7   40594517   40595541   FCRL4      0      +       0          0        0         0           0         0         0          0        0        1           171       16.6992
chr7   41140332   41141356   NTRK1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   41206703   41207727   PRCC       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   41704901   41705925   LMNA       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   41878979   41880003   RIT1       0      +       0          0        0         0           0         0         0          0        0        1           160       15.625
chr7   42325858   42326882   MUC1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   42486935   42487959   CKS1B      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   42906503   42907527   IL6R       0      -       1          78       7.61719   0           0         0         0          0        0        1           204       19.9219
chr7   43529083   43530107   S100A8     0      +       1          49       4.78516   0           0         0         0          0        0        0           0         0
chr7   43542445   43543469   S100A12    0      +       0          0        0         1           210       20.5078   0          0        0        3           311       30.3711
chr7   43687613   43688637   SMAD2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   46360723   46361747   SETBP1     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   48775800   48776824   PIK3C3     0      -       0          0        0         1           99        9.66797   0          0        0        0           0         0
chr7   54028562   54029586   ELP2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   54660678   54661702   ZNF24      0      +       0          0        0         2           174       16.9922   0          0        0        2           271       26.4648
chr7   62527514   62528538   SS18       0      +       0          0        0         1           255       24.9023   0          0        0        0           0         0
chr7   63186745   63187769   ZNF521     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr7   66364261   66365285   MIB1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   67429208   67430232   COLEC12    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   67542993   67544017   TYMS       0      +       0          0        0         0           0         0         0          0        0        3           337       32.9102
chr7   67654785   67655809   YES1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr7   78345463   78346487   PTPN2      0      -       0          0        0         0           0         0         0          0        0        2           199       19.4336
chr8   336002     337026     NLRP3      0      +       0          0        0         1           577       56.3477   0          0        0        0           0         0
chr8   1378640    1379664    TRIP11     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   1942850    1943874    GOLGA5     0      +       0          0        0         1           208       20.3125   0          0        0        2           143       13.9648
chr8   3742893    3743917    IL25       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   4462279    4463303    NFATC4     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   4567048    4568072    CMA1       0      -       1          171      16.6992   0           0         0         0          0        0        2           273       26.6602
chr8   4637481    4638505    GZMB       0      -       0          0        0         0           0         0         1          290      28.3203  0           0         0
chr8   9462703    9463727    PRKD1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   14265883   14266907   NFKBIA     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   16251213   16252237   FOXA1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   27450290   27451314   NIN        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   28776516   28777540   PTGER2     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   31287713   31288737   LGALS3     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   31655330   31656354   KTN1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   33957163   33958187   ARID4A     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   35963565   35964589   SIX1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   36895616   36896640   HIF1A      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   38990144   38991168   ESR2       0      -       1          100      9.76562   0           0         0         0          0        0        1           170       16.6016
chr8   39740975   39741999   MAX        0      -       0          0        0         1           71        6.93359   0          0        0        0           0         0
chr8   40855408   40856432   GPHN       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   41867735   41868759   ARG2       0      +       0          0        0         0           0         0         0          0        0        1           146       14.2578
chr8   42055837   42056861   RAD51B     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   47279060   47280084   PNMA1      0      -       0          0        0         0           0         0         0          0        0        2           255       24.9023
chr8   48648004   48649028   FOS        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   53633828   53634852   TSHR       0      +       0          0        0         0           0         0         0          0        0        2           120       11.7188
chr8   64368151   64369175   DICER1     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   64824305   64825329   TCL1B      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   68125174   68126198   BCL11B     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   68312327   68313351   SETD3      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr8   68947849   68948873   YY1        0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   71083355   71084379   TRAF3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr8   72737716   72738740   AKT1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   867994     869018     CD7        0      +       0          0        0         1           311       30.3711   0          0        0        0           0         0
chr9   945639     946663     SLC16A3    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   1155006    1156030    ASPSCR1    0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   1459262    1460286    ACTG1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   2185237    2186261    RPTOR      0      -       0          0        0         0           0         0         0          0        0        4           646       63.0859
chr9   2376800    2377824    RNF213     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   4546246    4547270    SEPTIN9    0      -       0          0        0         0           0         0         0          0        0        1           52        5.07812
chr9   4929776    4930800    SRSF2      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   5735767    5736791    ITGB4      0      -       0          0        0         1           270       26.3672   0          0        0        0           0         0
chr9   11745376   11746400   PRKAR1A    0      -       1          82       8.00781   0           0         0         0          0        0        0           0         0
chr9   11994293   11995317   GNA13      0      -       0          0        0         0           0         0         0          0        0        1           109       10.6445
chr9   12367417   12368441   AXIN2      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   14616424   14617448   DDX5       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   14704566   14705590   PECAM1     0      +       0          0        0         1           438       42.7734   0          0        0        0           0         0
chr9   15007274   15008298   ICAM2      0      +       1          91       8.88672   1           456       44.5312   0          0        0        0           0         0
chr9   15080762   15081786   CD79B      0      +       1          41       4.00391   0           0         0         0          0        0        0           0         0
chr9   15091577   15092601   GH1        0      +       0          0        0         0           0         0         0          0        0        1           70        6.83594
chr9   17634330   17635354   ITGB3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   18140241   18141265   MAP3K14    0      +       0          0        0         2           177       17.2852   0          0        0        1           81        7.91016
chr9   18455763   18456787   GFAP       0      +       0          0        0         1           38        3.71094   0          0        0        0           0         0
chr9   18924468   18925492   ITGA2B     0      +       0          0        0         2           363       35.4492   0          0        0        0           0         0
chr9   19590439   19591463   ETV4       0      +       0          0        0         1           40        3.90625   0          0        0        1           147       14.3555
chr9   19832092   19833116   BRCA1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   19933656   19934680   IFI35      0      -       0          0        0         1           49        4.78516   0          0        0        3           574       56.0547
chr9   20135929   20136953   EZH1       0      +       0          0        0         1           148       14.4531   0          0        0        2           344       33.5938
chr9   20180623   20181647   CCR10      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   20412918   20413942   STAT3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   20512845   20513869   STAT5A     0      -       0          0        0         0           0         0         0          0        0        2           276       26.9531
chr9   20521481   20522505   STAT5B     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   20770140   20771164   CNP        0      -       1          147      14.3555   0           0         0         0          0        0        1           99        9.66797
chr9   21066070   21067094   KRT14      0      +       0          0        0         0           0         0         0          0        0        1           145       14.1602
chr9   22018526   22019550   CCR7       0      +       0          0        0         0           0         0         0          0        0        1           170       16.6016
chr9   22239665   22240689   RARA       0      -       0          0        0         0           0         0         0          0        0        1           75        7.32422
chr9   22482375   22483399   CSF3       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   22593925   22594949   IKZF3      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   22737693   22738717   ERBB2      0      -       2          257      25.0977   0           0         0         0          0        0        0           0         0
chr9   22931564   22932588   CDK12      0      -       0          0        0         0           0         0         0          0        0        3           430       41.9922
chr9   23350411   23351435   LASP1      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   23481098   23482122   MLLT6      0      -       0          0        0         1           109       10.6445   0          0        0        0           0         0
chr9   24026839   24027863   TBX21      0      +       0          0        0         1           125       12.207    0          0        0        1           103       10.0586
chr9   24912969   24913993   HOXB13     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   25704391   25705415   SPOP       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   26150789   26151813   COL1A1     0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   30282708   30283732   HLF        0      +       0          0        0         2           157       15.332    0          0        0        0           0         0
chr9   33256450   33257474   RAD51C     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   34081550   34082574   CLTC       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   34767793   34768817   BRIP1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   35881823   35882847   PPM1D      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   37649011   37650035   CCL4       0      -       0          0        0         0           0         0         0          0        0        1           229       22.3633
chr9   37659038   37660062   CCL3       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   37747552   37748576   CCL14      0      +       0          0        0         0           0         0         0          0        0        2           127       12.4023
chr9   37752296   37753320   CCL16      0      +       0          0        0         1           163       15.918    1          94       9.17969  1           179       17.4805
chr9   37782103   37783127   CCL5       0      +       0          0        0         0           0         0         0          0        0        4           401       39.1602
chr9   37840775   37841799   TAF15      0      -       0          0        0         0           0         0         0          0        0        2           308       30.0781
chr9   38351355   38352379   CCT6B      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   38901383   38902407   CCL1       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   38908596   38909620   CCL13      0      -       0          0        0         1           8         0.78125   0          0        0        0           0         0
chr9   38919073   38920097   CCL8       0      -       0          0        0         1           189       18.457    0          0        0        0           0         0
chr9   38964679   38965703   CCL7       0      -       0          0        0         0           0         0         1          83       8.10547  0           0         0
chr9   41011837   41012861   SUZ12      0      -       0          0        0         1           64        6.25      0          0        0        0           0         0
chr9   41716759   41717783   NF1        0      -       0          0        0         0           0         0         0          0        0        1           23        2.24609
chr9   42179774   42180798   NOS2       0      -       0          0        0         0           0         0         0          0        0        2           176       17.1875
chr9   43296683   43297707   MYO18A     0      -       0          0        0         1           13        1.26953   0          0        0        0           0         0
chr9   47564748   47565772   ITGAE      0      -       3          500      48.8281   0           0         0         0          0        0        0           0         0
chr9   48674238   48675262   C8G        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   48714231   48715255   TRAF2      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   48973399   48974423   NOTCH1     0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   49109116   49110140   CARD9      0      +       0          0        0         1           118       11.5234   0          0        0        0           0         0
chr9   50319194   50320218   VAV2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   50377911   50378935   BRD3       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   50540589   50541613   RXRA       0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   51485490   51486514   TSC1       0      +       2          164      16.0156   0           0         0         0          0        0        2           321       31.3477
chr9   53035905   53036929   NUP214     0      -       0          0        0         0           0         0         0          0        0        3           338       33.0078
chr9   53353656   53354680   ABL1       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   53898973   53899997   FNBP1      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chr9   55430934   55431958   LCN2       0      -       0          0        0         0           0         0         0          0        0        0           0         0
chr9   57532139   57533163   MAPKAP1    0      +       0          0        0         0           0         0         0          0        0        3           444       43.3594
chr9   57969420   57970444   PPP6C      0      +       0          0        0         3           236       23.0469   0          0        0        2           304       29.6875
chrX   715490     716514     CRLF2      0      -       0          0        0         0           0         0         0          0        0        2           275       26.8555
chrX   849480     850504     IL3RA      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chrX   894651     895675     ASMTL      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chrX   9301518    9302542    TLR7       0      +       1          152      14.8438   0           0         0         0          0        0        1           155       15.1367
chrX   16132087   16133111   EIF1AX     0      -       0          0        0         0           0         0         1          95       9.27734  3           372       36.3281
chrX   32670799   32671823   CYBB       0      +       0          0        0         2           143       13.9648   0          0        0        1           135       13.1836
chrX   34878770   34879794   BCOR       0      -       0          0        0         0           0         0         0          0        0        1           164       16.0156
chrX   35901922   35902946   DDX3X      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chrX   38945701   38946725   KDM6A      0      +       0          0        0         0           0         0         0          0        0        0           0         0
chrX   40948847   40949871   RBM10      0      +       0          0        0         0           0         0         0          0        0        2           253       24.707
chrX   41381774   41382798   ARAF       0      +       0          0        0         0           0         0         1          501      48.9258  0           0         0
chrX   41453913   41454937   CFP        0      -       1          36       3.51562   2           189       18.457    0          0        0        2           196       19.1406
chrX   42086568   42087592   WAS        0      +       0          0        0         0           0         0         0          0        0        2           208       20.3125
chrX   42195166   42196190   GATA1      0      +       0          0        0         0           0         0         0          0        0        1           68        6.64062
chrX   42397641   42398665   TFE3       0      -       0          0        0         3           169       16.5039   0          0        0        1           179       17.4805
chrX   42558755   42559779   FOXP3      0      -       0          0        0         1           456       44.5312   0          0        0        0           0         0
chrX   43169343   43170367   CCNB3      0      +       0          0        0         1           78        7.61719   0          0        0        3           307       29.9805
chrX   45312192   45313216   KDM5C      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chrX   45485351   45486375   SMC1A      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chrX   50899811   50900835   MSN        0      +       0          0        0         1           333       32.5195   0          0        0        1           15        1.46484
chrX   52162159   52163183   AR         0      +       0          0        0         0           0         0         0          0        0        0           0         0
chrX   55664426   55665450   FOXO4      0      +       0          0        0         1           79        7.71484   0          0        0        0           0         0
chrX   55680404   55681428   IL2RG      0      -       0          0        0         1           288       28.125    0          0        0        1           54        5.27344
chrX   55682312   55683336   MED12      0      +       2          165      16.1133   0           0         0         0          0        0        3           524       51.1719
chrX   55799421   55800445   ZMYM3      0      -       0          0        0         0           0         0         0          0        0        0           0         0
chrX   56080579   56081603   CXCR3      0      -       0          0        0         0           0         0         0          0        0        3           450       43.9453
chrX   60249816   60250840   ATRX       0      -       0          0        0         0           0         0         0          0        0        3           281       27.4414
chrX   75710045   75711069   BTK        0      -       0          0        0         0           0         0         0          0        0        0           0         0
chrX   82904529   82905553   IRS4       0      -       0          0        0         0           0         0         0          0        0        0           0         0
